ymd,year,month,day,max_temp,min_temp,mean_temp,total_rain,total_snow,total_precip,snow_on_ground,max_gust_speed
2023-02-15,2023,2,15,4.4,-10.6,-3.1,2.9,0.0,2.9,7.0,42.0
2023-02-16,2023,2,16,11.8,3.0,7.4,0.0,0.0,0.0,6.0,53.0
2023-02-17,2023,2,17,3.9,-4.2,-0.2,3.6,4.0,7.6,1.0,50.0
2023-02-18,2023,2,18,-4.3,-9.9,-7.1,0.0,0.2,0.2,4.0,68.0
2023-02-19,2023,2,19,1.6,-9.2,-3.8,0.0,0.0,0.0,5.0,39.0
2023-02-20,2023,2,20,7.8,1.5,4.7,31.6,0.0,31.6,2.0,59.0
2023-02-21,2023,2,21,3.6,-6.2,-1.3,0.0,0.0,0.0,1.0,32.0
2023-02-22,2023,2,22,4.4,-8.7,-2.2,0.0,0.0,0.0,0.0,53.0
2023-02-23,2023,2,23,-7.2,-10.7,-9.0,0.0,0.0,0.0,0.0,37.0
2023-02-24,2023,2,24,-7.9,-15.1,-11.5,0.0,9.2,9.2,3.0,58.0
2023-02-25,2023,2,25,-11.7,-17.8,-14.8,0.0,0.0,0.0,11.0,41.0
2023-02-26,2023,2,26,-8.2,-17.1,-12.7,0.0,0.0,0.0,7.0,0.0
2023-02-27,2023,2,27,-6.7,-17.7,-12.2,0.0,0.0,0.0,7.0,39.0
2023-02-28,2023,2,28,-4.8,-15.0,-9.9,0.0,0.0,0.0,7.0,37.0
2023-03-01,2023,3,1,-2.3,-7.9,-5.1,0.0,3.8,3.8,8.0,0.0
2023-03-02,2023,3,2,1.6,-6.1,-2.3,0.0,12.6,12.6,10.0,68.0
2023-03-03,2023,3,3,-0.8,-8.4,-4.6,0.0,5.0,5.0,27.0,64.0
2023-03-04,2023,3,4,-3.0,-11.7,-7.4,0.0,0.0,0.0,0.0,0.0
2023-03-05,2023,3,5,2.0,-9.8,-3.9,0.0,0.0,0.0,25.0,60.0
2023-03-06,2023,3,6,0.5,-3.4,-1.5,0.0,1.0,1.0,25.0,52.0
2023-03-07,2023,3,7,0.8,-3.4,-1.3,0.0,0.4,0.4,21.0,40.0
2023-03-08,2023,3,8,2.2,-2.7,-0.3,0.0,1.2,1.2,17.0,68.0
2023-03-09,2023,3,9,1.4,-3.1,-0.9,0.0,0.0,0.0,12.0,55.0
2023-03-10,2023,3,10,1.2,-6.8,-2.8,0.0,0.0,0.0,11.0,49.0
2023-03-11,2023,3,11,3.9,-8.2,-2.2,0.0,0.0,0.0,10.0,61.0
2023-03-12,2023,3,12,6.2,-4.3,1.0,0.0,0.0,0.0,9.0,50.0
2023-03-13,2023,3,13,6.8,-6.5,0.2,0.0,0.0,0.0,8.0,33.0
2023-03-14,2023,3,14,2.5,-3.4,-0.5,3.8,2.4,6.2,8.0,85.0
2023-03-15,2023,3,15,6.5,-1.4,2.6,3.1,8.0,11.1,9.0,46.0
2023-03-16,2023,3,16,0.6,-1.9,-0.7,0.0,0.0,0.0,13.0,57.0
2023-03-17,2023,3,17,3.8,-1.6,1.1,0.0,0.2,0.2,9.0,45.0
2023-03-18,2023,3,18,6.0,0.2,3.1,2.1,0.0,2.1,4.0,37.0
2023-03-19,2023,3,19,6.5,-3.2,1.7,0.0,0.0,0.0,3.0,62.0
2023-03-20,2023,3,20,4.6,-6.0,-0.7,0.0,0.0,0.0,3.0,64.0
2023-03-21,2023,3,21,9.2,-3.4,2.9,0.0,0.0,0.0,3.0,36.0
2023-03-22,2023,3,22,4.8,-2.6,1.1,0.0,0.0,0.0,2.0,43.0
2023-03-23,2023,3,23,2.7,-4.7,-1.0,8.2,1.2,9.4,2.0,54.0
2023-03-24,2023,3,24,1.5,-2.9,-0.7,0.0,0.0,0.0,1.0,69.0
2023-03-25,2023,3,25,3.6,-3.5,0.1,0.0,0.0,0.0,1.0,42.0
2023-03-26,2023,3,26,1.1,-1.8,-0.4,1.1,0.0,1.1,2.0,72.0
2023-03-27,2023,3,27,4.3,-1.6,1.4,0.0,0.8,0.8,5.0,43.0
2023-03-28,2023,3,28,5.6,-3.3,1.2,0.0,0.0,0.0,3.0,34.0
2023-03-29,2023,3,29,6.4,-4.4,1.0,0.0,0.0,0.0,0.0,32.0
2023-03-30,2023,3,30,5.3,-6.4,-0.6,0.0,3.1,3.1,3.0,53.0
2023-03-31,2023,3,31,4.1,-6.8,-1.4,0.0,2.2,2.2,5.0,54.0
2023-04-01,2023,4,1,7.5,-1.4,3.1,7.7,1.4,9.1,2.0,58.0
2023-04-02,2023,4,2,7.4,-3.6,1.9,0.0,0.0,0.0,0.0,71.0
2023-04-03,2023,4,3,7.6,-4.6,1.5,0.0,1.2,1.2,1.0,50.0
2023-04-04,2023,4,4,11.0,0.2,5.6,0.0,0.0,0.0,0.0,42.0
2023-04-05,2023,4,5,4.4,-2.5,1.0,6.4,0.0,6.4,0.0,47.0
2023-04-06,2023,4,6,2.1,-1.4,0.4,0.6,0.0,0.6,0.0,46.0
2023-04-07,2023,4,7,10.8,-2.7,4.1,0.3,0.0,0.3,0.0,67.0
2023-04-08,2023,4,8,3.0,-4.6,-0.8,0.0,0.0,0.0,0.0,50.0
2023-04-09,2023,4,9,5.3,-5.2,0.1,0.0,0.0,0.0,0.0,49.0
2023-04-10,2023,4,10,15.2,-1.8,6.7,0.0,0.0,0.0,0.0,40.0
2023-04-11,2023,4,11,18.0,-0.2,8.9,0.0,0.0,0.0,0.0,56.0
2023-04-12,2023,4,12,10.7,2.5,6.6,0.0,0.0,0.0,0.0,62.0
2023-04-13,2023,4,13,17.9,3.5,10.7,0.0,0.0,0.0,0.0,47.0
2023-04-14,2023,4,14,14.2,1.4,7.8,0.0,0.0,0.0,0.0,58.0
2023-04-15,2023,4,15,14.9,-1.4,6.8,0.0,0.0,0.0,0.0,36.0
2023-04-16,2023,4,16,11.2,4.8,8.0,0.0,0.0,0.0,0.0,0.0
2023-04-17,2023,4,17,16.7,4.4,10.6,0.0,0.0,0.0,0.0,41.0
2023-04-18,2023,4,18,15.7,2.0,8.9,6.9,0.0,6.9,0.0,46.0
2023-04-19,2023,4,19,13.7,1.7,7.7,0.0,0.0,0.0,0.0,45.0
2023-04-20,2023,4,20,12.7,2.5,7.6,0.0,0.0,0.0,0.0,58.0
2023-04-21,2023,4,21,9.3,0.3,4.8,0.0,0.0,0.0,0.0,46.0
2023-04-22,2023,4,22,13.2,-1.2,6.0,0.0,0.0,0.0,0.0,42.0
2023-04-23,2023,4,23,14.6,0.3,7.5,0.0,0.0,0.0,0.0,32.0
2023-04-24,2023,4,24,12.6,-0.6,6.0,0.0,0.0,0.0,0.0,33.0
2023-04-25,2023,4,25,11.4,1.2,6.3,0.0,0.0,0.0,0.0,33.0
2023-04-26,2023,4,26,13.2,-0.3,6.5,2.0,0.0,2.0,0.0,0.0
2023-04-27,2023,4,27,8.6,1.2,4.9,3.2,0.0,3.2,0.0,0.0
2023-04-28,2023,4,28,15.4,0.5,8.0,0.0,0.0,0.0,0.0,39.0
2023-04-29,2023,4,29,12.0,-0.7,5.7,0.0,0.0,0.0,0.0,34.0
2023-04-30,2023,4,30,9.8,-1.0,4.4,0.0,0.0,0.0,0.0,46.0
2023-05-01,2023,5,1,7.6,4.2,5.9,42.3,0.0,42.3,0.0,87.0
2023-05-02,2023,5,2,6.1,2.6,4.4,0.0,0.0,0.0,0.0,41.0
2023-05-03,2023,5,3,5.2,1.5,3.4,0.3,0.0,0.3,0.0,34.0
2023-05-04,2023,5,4,8.4,1.6,5.0,0.0,0.0,0.0,0.0,47.0
2023-05-05,2023,5,5,9.7,0.8,5.3,0.0,0.0,0.0,0.0,56.0
2023-05-06,2023,5,6,16.3,0.4,8.4,0.0,0.0,0.0,0.0,55.0
2023-05-07,2023,5,7,16.1,-0.8,7.7,0.0,0.0,0.0,0.0,52.0
2023-05-08,2023,5,8,18.8,1.3,10.1,0.2,0.0,0.2,0.0,59.0
2023-05-09,2023,5,9,11.0,1.0,6.0,0.2,0.0,0.2,0.0,65.0
2023-05-10,2023,5,10,15.1,1.3,8.2,0.0,0.0,0.0,0.0,59.0
2023-05-11,2023,5,11,19.2,3.7,11.5,0.0,0.0,0.0,0.0,39.0
2023-05-12,2023,5,12,18.0,3.7,10.9,0.0,0.0,0.0,0.0,40.0
2023-05-13,2023,5,13,20.7,4.7,12.7,2.5,0.0,2.5,0.0,58.0
2023-05-14,2023,5,14,12.1,3.7,7.9,0.0,0.0,0.0,0.0,53.0
2023-05-15,2023,5,15,20.8,3.7,12.3,0.0,0.0,0.0,0.0,60.0
2023-05-16,2023,5,16,18.0,8.0,13.0,0.5,0.0,0.5,0.0,45.0
2023-05-17,2023,5,17,8.8,0.9,4.9,4.8,0.0,4.8,0.0,41.0
2023-05-18,2023,5,18,11.3,0.2,5.8,0.0,0.0,0.0,0.0,49.0
2023-05-19,2023,5,19,13.9,2.1,8.0,0.0,0.0,0.0,0.0,54.0
2023-05-20,2023,5,20,19.2,5.5,12.4,0.0,0.0,0.0,0.0,56.0
2023-05-21,2023,5,21,14.5,10.8,12.7,12.4,0.0,12.4,0.0,77.0
2023-05-22,2023,5,22,13.9,0.2,7.1,0.0,0.0,0.0,0.0,39.0
2023-05-23,2023,5,23,17.6,-0.5,8.6,0.0,0.0,0.0,0.0,35.0
2023-05-24,2023,5,24,13.5,3.5,8.5,0.0,0.0,0.0,0.0,40.0
2023-05-25,2023,5,25,11.9,4.9,8.4,0.3,0.0,0.3,0.0,40.0
2023-05-26,2023,5,26,9.9,4.9,7.4,0.0,0.0,0.0,0.0,42.0
2023-05-27,2023,5,27,22.2,4.3,13.3,0.0,0.0,0.0,0.0,51.0
2023-05-28,2023,5,28,31.4,10.1,20.8,0.0,0.0,0.0,0.0,64.0
2023-05-29,2023,5,29,12.4,3.2,7.8,0.0,0.0,0.0,0.0,59.0
2023-05-30,2023,5,30,22.8,3.2,13.0,0.0,0.0,0.0,0.0,42.0
2023-05-31,2023,5,31,27.5,7.0,17.3,0.0,0.0,0.0,0.0,37.0
2023-06-01,2023,6,1,33.1,10.8,22.0,0.0,0.0,0.0,0.0,36.0
2023-06-02,2023,6,2,25.6,8.3,17.0,7.1,0.0,7.1,0.0,43.0
2023-06-03,2023,6,3,8.9,7.4,8.2,26.3,0.0,26.3,0.0,44.0
2023-06-04,2023,6,4,10.5,7.2,8.9,5.7,0.0,5.7,0.0,35.0
2023-06-05,2023,6,5,10.9,7.5,9.2,50.5,0.0,50.5,0.0,57.0
2023-06-06,2023,6,6,13.9,8.8,11.4,3.3,0.0,3.3,0.0,32.0
2023-06-07,2023,6,7,13.2,8.3,10.8,0.5,0.0,0.5,0.0,0.0
2023-06-08,2023,6,8,17.4,7.8,12.6,0.0,0.0,0.0,0.0,31.0
2023-06-09,2023,6,9,20.0,8.5,14.3,0.9,0.0,0.9,0.0,34.0
2023-06-10,2023,6,10,16.2,8.7,12.5,1.9,0.0,1.9,0.0,0.0
2023-06-11,2023,6,11,21.3,9.3,15.3,0.0,0.0,0.0,0.0,40.0
2023-06-12,2023,6,12,27.4,14.2,20.8,0.0,0.0,0.0,0.0,40.0
2023-06-13,2023,6,13,26.9,12.3,19.6,0.0,0.0,0.0,0.0,34.0
2023-06-14,2023,6,14,15.2,11.1,13.2,5.2,0.0,5.2,0.0,53.0
2023-06-15,2023,6,15,21.5,10.9,16.2,0.0,0.0,0.0,0.0,41.0
2023-06-16,2023,6,16,23.6,9.7,16.7,0.0,0.0,0.0,0.0,0.0
2023-06-17,2023,6,17,20.6,9.5,15.1,22.5,0.0,22.5,0.0,59.0
2023-06-18,2023,6,18,14.0,10.6,12.3,9.9,0.0,9.9,0.0,49.0
2023-06-19,2023,6,19,14.3,8.1,11.2,0.0,0.0,0.0,0.0,41.0
2023-06-20,2023,6,20,16.2,7.4,11.8,0.0,0.0,0.0,0.0,40.0
2023-06-21,2023,6,21,24.8,7.8,16.3,0.0,0.0,0.0,0.0,35.0
2023-06-22,2023,6,22,27.6,13.1,20.4,0.0,0.0,0.0,0.0,40.0
2023-06-23,2023,6,23,26.8,11.6,19.2,0.0,0.0,0.0,0.0,33.0
2023-06-24,2023,6,24,27.2,13.4,20.3,0.8,0.0,0.8,0.0,48.0
2023-06-25,2023,6,25,24.8,15.7,20.3,36.2,0.0,36.2,0.0,43.0
2023-06-26,2023,6,26,18.7,10.9,14.8,3.9,0.0,3.9,0.0,49.0
2023-06-27,2023,6,27,18.7,11.2,15.0,6.5,0.0,6.5,0.0,32.0
2023-06-28,2023,6,28,20.5,16.9,18.7,14.4,0.0,14.4,0.0,44.0
2023-06-29,2023,6,29,19.6,16.3,18.0,17.0,0.0,17.0,0.0,38.0
2023-06-30,2023,6,30,21.1,15.9,18.5,1.1,0.0,1.1,0.0,0.0
2023-07-01,2023,7,1,21.4,15.5,18.5,0.2,0.0,0.2,0.0,0.0
2023-07-02,2023,7,2,21.1,15.6,18.4,15.8,0.0,15.8,0.0,33.0
2023-07-03,2023,7,3,19.7,16.8,18.3,27.3,0.0,27.3,0.0,40.0
2023-07-04,2023,7,4,23.8,16.5,20.2,0.0,0.0,0.0,0.0,0.0
2023-07-05,2023,7,5,23.9,17.8,20.9,8.6,0.0,8.6,0.0,32.0
2023-07-06,2023,7,6,29.2,17.3,23.3,0.0,0.0,0.0,0.0,32.0
2023-07-07,2023,7,7,32.0,16.4,24.2,0.0,0.0,0.0,0.0,35.0
2023-07-08,2023,7,8,27.5,15.9,21.7,0.0,0.0,0.0,0.0,0.0
2023-07-09,2023,7,9,28.1,16.7,22.4,0.0,0.0,0.0,0.0,0.0
2023-07-10,2023,7,10,23.2,16.9,20.1,1.2,0.0,1.2,0.0,41.0
2023-07-11,2023,7,11,19.3,16.2,17.8,8.2,0.0,8.2,0.0,45.0
2023-07-12,2023,7,12,27.0,17.9,22.5,0.0,0.0,0.0,0.0,0.0
2023-07-13,2023,7,13,30.1,16.8,23.5,0.0,0.0,0.0,0.0,31.0
2023-07-14,2023,7,14,28.3,16.9,22.6,0.0,0.0,0.0,0.0,34.0
2023-07-15,2023,7,15,25.1,18.9,22.0,0.0,0.0,0.0,0.0,0.0
2023-07-16,2023,7,16,26.6,18.8,22.7,0.0,0.0,0.0,0.0,46.0
2023-07-17,2023,7,17,25.7,18.6,22.2,2.6,0.0,2.6,0.0,55.0
2023-07-18,2023,7,18,28.5,19.9,24.2,0.4,0.0,0.4,0.0,37.0
2023-07-19,2023,7,19,24.4,18.3,21.4,5.5,0.0,5.5,0.0,36.0
2023-07-20,2023,7,20,27.1,18.2,22.7,17.9,0.0,17.9,0.0,40.0
2023-07-21,2023,7,21,21.5,17.9,19.7,58.9,0.0,58.9,0.0,45.0
2023-07-22,2023,7,22,22.3,17.8,20.1,21.4,0.0,21.4,0.0,33.0
2023-07-23,2023,7,23,27.0,19.7,23.4,0.0,0.0,0.0,0.0,0.0
2023-07-24,2023,7,24,29.3,17.8,23.6,0.0,0.0,0.0,0.0,33.0
2023-07-25,2023,7,25,28.2,17.8,23.0,0.0,0.0,0.0,0.0,39.0
2023-07-26,2023,7,26,27.6,17.2,22.4,0.0,0.0,0.0,0.0,36.0
2023-07-27,2023,7,27,27.9,17.2,22.6,10.0,0.0,10.0,0.0,54.0
2023-07-28,2023,7,28,28.6,18.4,23.5,0.7,0.0,0.7,0.0,32.0
2023-07-29,2023,7,29,28.4,17.7,23.1,0.0,0.0,0.0,0.0,38.0
2023-07-30,2023,7,30,23.7,14.6,19.2,8.5,0.0,8.5,0.0,31.0
2023-07-31,2023,7,31,25.3,14.4,19.9,0.0,0.0,0.0,0.0,32.0
2023-08-01,2023,8,1,23.8,14.0,18.9,0.0,0.0,0.0,0.0,33.0
2023-08-02,2023,8,2,23.4,13.2,18.3,0.0,0.0,0.0,0.0,32.0
2023-08-03,2023,8,3,23.9,13.0,18.5,0.0,0.0,0.0,0.0,36.0
2023-08-04,2023,8,4,22.4,10.8,16.6,0.0,0.0,0.0,0.0,53.0
2023-08-05,2023,8,5,21.2,15.0,18.1,60.6,0.0,60.6,0.0,53.0
2023-08-06,2023,8,6,23.8,15.1,19.5,0.0,0.0,0.0,0.0,40.0
2023-08-07,2023,8,7,22.3,13.2,17.8,0.0,0.0,0.0,0.0,0.0
2023-08-08,2023,8,8,22.3,12.9,17.6,0.0,0.0,0.0,0.0,55.0
2023-08-09,2023,8,9,20.7,17.8,19.3,18.2,0.0,18.2,0.0,73.0
2023-08-10,2023,8,10,23.8,15.7,19.8,0.0,0.0,0.0,0.0,44.0
2023-08-11,2023,8,11,21.7,14.6,18.2,11.1,0.0,11.1,0.0,43.0
2023-08-12,2023,8,12,24.8,14.2,19.5,0.0,0.0,0.0,0.0,37.0
2023-08-13,2023,8,13,24.7,14.6,19.7,16.3,0.0,16.3,0.0,49.0
2023-08-14,2023,8,14,26.0,17.9,22.0,0.2,0.0,0.2,0.0,47.0
2023-08-15,2023,8,15,22.1,16.2,19.2,0.0,0.0,0.0,0.0,0.0
2023-08-16,2023,8,16,21.2,16.0,18.6,0.0,0.0,0.0,0.0,0.0
2023-08-17,2023,8,17,24.0,15.5,19.8,0.2,0.0,0.2,0.0,33.0
2023-08-18,2023,8,18,22.1,18.3,20.2,38.4,0.0,38.4,0.0,60.0
2023-08-19,2023,8,19,24.5,14.7,19.6,0.0,0.0,0.0,0.0,45.0
2023-08-20,2023,8,20,23.0,14.7,18.9,0.0,0.0,0.0,0.0,45.0
2023-08-21,2023,8,21,20.6,15.3,18.0,1.2,0.0,1.2,0.0,33.0
2023-08-22,2023,8,22,23.6,11.8,17.7,0.0,0.0,0.0,0.0,36.0
2023-08-23,2023,8,23,21.1,10.6,15.9,0.0,0.0,0.0,0.0,47.0
2023-08-24,2023,8,24,24.1,12.0,18.1,0.0,0.0,0.0,0.0,0.0
2023-08-25,2023,8,25,22.6,12.8,17.7,0.0,0.0,0.0,0.0,34.0
2023-08-26,2023,8,26,19.5,17.3,18.4,40.9,0.0,40.9,0.0,55.0
2023-08-27,2023,8,27,22.3,14.1,18.2,4.7,0.0,4.7,0.0,0.0
2023-08-28,2023,8,28,23.6,13.3,18.5,0.0,0.0,0.0,0.0,31.0
2023-08-29,2023,8,29,21.5,13.2,17.4,0.0,0.0,0.0,0.0,31.0
2023-08-30,2023,8,30,21.3,18.7,20.0,26.5,0.0,26.5,0.0,48.0
2023-08-31,2023,8,31,18.9,8.7,13.8,0.0,0.0,0.0,0.0,45.0
2023-09-01,2023,9,1,19.6,8.9,14.3,0.0,0.0,0.0,0.0,36.0
2023-09-02,2023,9,2,24.1,10.5,17.3,0.0,0.0,0.0,0.0,33.0
2023-09-03,2023,9,3,21.8,12.2,17.0,0.0,0.0,0.0,0.0,40.0
2023-09-04,2023,9,4,23.8,14.5,19.2,0.0,0.0,0.0,0.0,0.0
2023-09-05,2023,9,5,25.5,13.7,19.6,0.0,0.0,0.0,0.0,67.0
2023-09-06,2023,9,6,22.1,18.4,20.3,4.4,0.0,4.4,0.0,46.0
2023-09-07,2023,9,7,23.6,17.3,20.5,1.2,0.0,1.2,0.0,39.0
2023-09-08,2023,9,8,28.1,16.7,22.4,0.0,0.0,0.0,0.0,45.0
2023-09-09,2023,9,9,27.0,19.4,23.2,0.0,0.0,0.0,0.0,36.0
2023-09-10,2023,9,10,27.0,19.1,23.1,6.5,0.0,6.5,0.0,0.0
2023-09-11,2023,9,11,24.9,19.0,22.0,15.3,0.0,15.3,0.0,0.0
2023-09-12,2023,9,12,23.4,18.2,20.8,0.0,0.0,0.0,0.0,0.0
2023-09-13,2023,9,13,22.6,18.2,20.4,2.7,0.0,2.7,0.0,0.0
2023-09-14,2023,9,14,20.5,18.0,19.3,35.6,0.0,35.6,0.0,40.0
2023-09-15,2023,9,15,19.5,14.8,17.2,7.4,0.0,7.4,0.0,48.0
2023-09-16,2023,9,16,21.6,14.5,18.1,25.1,0.0,25.1,0.0,117.0
2023-09-17,2023,9,17,19.8,12.6,16.2,0.5,0.0,0.5,0.0,61.0
2023-09-18,2023,9,18,23.0,11.2,17.1,0.3,0.0,0.3,0.0,0.0
2023-09-19,2023,9,19,19.6,13.7,16.7,23.8,0.0,23.8,0.0,59.0
2023-09-20,2023,9,20,17.4,12.2,14.8,0.0,0.0,0.0,0.0,45.0
2023-09-21,2023,9,21,17.5,7.3,12.4,0.0,0.0,0.0,0.0,48.0
2023-09-22,2023,9,22,16.7,7.0,11.9,0.0,0.0,0.0,0.0,34.0
2023-09-23,2023,9,23,19.1,7.8,13.5,0.0,0.0,0.0,0.0,32.0
2023-09-24,2023,9,24,18.2,9.2,13.7,0.0,0.0,0.0,0.0,0.0
2023-09-25,2023,9,25,18.8,5.1,12.0,0.0,0.0,0.0,0.0,44.0
2023-09-26,2023,9,26,16.6,4.2,10.4,0.3,0.0,0.3,0.0,34.0
2023-09-27,2023,9,27,15.5,7.3,11.4,0.0,0.0,0.0,0.0,0.0
2023-09-28,2023,9,28,21.3,9.2,15.3,0.0,0.0,0.0,0.0,0.0
2023-09-29,2023,9,29,20.6,7.2,13.9,0.0,0.0,0.0,0.0,0.0
2023-09-30,2023,9,30,18.1,7.6,12.9,0.0,0.0,0.0,0.0,0.0
2023-10-01,2023,10,1,19.6,5.2,12.4,0.0,0.0,0.0,0.0,0.0
2023-10-02,2023,10,2,21.0,8.9,15.0,0.0,0.0,0.0,0.0,41.0
2023-10-03,2023,10,3,24.5,10.3,17.4,0.0,0.0,0.0,0.0,45.0
2023-10-04,2023,10,4,19.4,9.3,14.4,0.0,0.0,0.0,0.0,0.0
2023-10-05,2023,10,5,19.2,13.4,16.3,0.0,0.0,0.0,0.0,0.0
2023-10-06,2023,10,6,22.3,13.0,17.7,0.0,0.0,0.0,0.0,39.0
2023-10-07,2023,10,7,19.5,12.6,16.1,0.0,0.0,0.0,0.0,69.0
2023-10-08,2023,10,8,19.2,8.5,13.9,18.6,0.0,18.6,0.0,78.0
2023-10-09,2023,10,9,17.9,7.6,12.8,3.8,0.0,3.8,0.0,49.0
2023-10-10,2023,10,10,16.0,6.8,11.4,3.1,0.0,3.1,0.0,40.0
2023-10-11,2023,10,11,15.8,6.9,11.4,17.7,0.0,17.7,0.0,32.0
2023-10-12,2023,10,12,18.3,9.7,14.0,0.0,0.0,0.0,0.0,0.0
2023-10-13,2023,10,13,13.5,7.3,10.4,7.7,0.0,7.7,0.0,48.0
2023-10-14,2023,10,14,13.2,8.3,10.8,0.2,0.0,0.2,0.0,49.0
2023-10-15,2023,10,15,14.2,6.7,10.5,3.3,0.0,3.3,0.0,0.0
2023-10-16,2023,10,16,12.5,7.2,9.9,0.0,0.0,16.2,0.0,39.0
2023-10-17,2023,10,17,10.2,4.4,7.3,2.8,0.0,2.8,0.0,32.0
2023-10-18,2023,10,18,11.6,3.7,7.7,0.0,0.0,0.0,0.0,0.0
2023-10-19,2023,10,19,14.8,4.7,9.8,0.0,0.0,0.0,0.0,0.0
2023-10-20,2023,10,20,17.0,8.5,12.8,0.3,0.0,0.3,0.0,41.0
2023-10-21,2023,10,21,17.1,13.2,15.2,23.5,0.0,23.5,0.0,53.0
2023-10-22,2023,10,22,13.9,6.7,10.3,5.7,0.0,5.7,0.0,54.0
2023-10-23,2023,10,23,10.0,1.5,5.8,1.9,0.0,1.9,0.0,54.0
2023-10-24,2023,10,24,12.5,1.5,7.0,0.0,0.0,0.0,0.0,32.0
2023-10-25,2023,10,25,15.1,8.5,11.8,0.0,0.0,0.0,0.0,47.0
2023-10-26,2023,10,26,21.7,11.0,16.4,0.0,0.0,0.0,0.0,0.0
2023-10-27,2023,10,27,14.1,11.4,12.8,0.0,0.0,0.0,0.0,34.0
2023-10-28,2023,10,28,22.4,10.3,16.4,0.0,0.0,0.0,0.0,56.0
2023-10-29,2023,10,29,10.3,1.6,6.0,0.0,0.0,0.0,0.0,49.0
2023-10-30,2023,10,30,2.4,1.2,1.8,16.2,0.0,16.2,0.0,0.0
2023-10-31,2023,10,31,6.0,-1.7,2.2,0.0,0.0,0.0,0.0,41.0
2023-11-01,2023,11,1,0.1,-1.9,-0.9,0.0,8.0,7.4,4.0,46.0
2023-11-02,2023,11,2,3.0,-3.5,-0.3,0.0,0.0,0.0,6.0,46.0
2023-11-03,2023,11,3,6.8,-2.1,2.4,0.9,0.0,0.9,0.0,0.0
2023-11-04,2023,11,4,13.6,5.0,9.3,0.0,0.0,0.0,0.0,56.0
2023-11-05,2023,11,5,11.3,0.3,5.8,0.0,0.0,0.0,0.0,33.0
2023-11-06,2023,11,6,5.3,-1.9,1.7,0.0,0.0,0.0,0.0,0.0
2023-11-07,2023,11,7,11.5,0.4,6.0,3.1,0.0,3.1,0.0,48.0
2023-11-08,2023,11,8,11.0,-0.5,5.3,0.0,0.0,0.0,0.0,52.0
2023-11-09,2023,11,9,5.3,-0.6,2.4,0.0,0.0,0.0,0.0,64.0
2023-11-10,2023,11,10,7.4,0.2,3.8,0.0,0.0,0.0,0.0,46.0
2023-11-11,2023,11,11,4.4,-0.3,2.1,2.2,0.0,2.2,0.0,33.0
2023-11-12,2023,11,12,4.6,-2.9,0.9,0.0,0.0,0.0,0.0,36.0
2023-11-13,2023,11,13,3.8,-3.3,0.3,0.0,0.0,0.0,0.0,0.0
2023-11-14,2023,11,14,4.7,-1.6,1.6,0.0,0.0,0.0,0.0,33.0
2023-11-15,2023,11,15,4.7,-1.1,1.8,0.0,0.0,0.0,0.0,0.0
2023-11-16,2023,11,16,9.7,-0.5,4.6,0.0,0.0,0.0,0.0,54.0
2023-11-17,2023,11,17,10.3,-1.7,4.3,0.0,0.0,0.0,0.0,46.0
2023-11-18,2023,11,18,14.6,5.1,9.9,49.7,0.0,49.7,0.0,64.0
2023-11-19,2023,11,19,5.1,-0.6,2.3,0.0,0.0,0.0,0.0,48.0
2023-11-20,2023,11,20,2.3,-3.0,-0.4,0.0,1.0,1.0,0.0,42.0
2023-11-21,2023,11,21,2.0,-4.5,-1.3,0.0,0.0,0.0,0.0,35.0
2023-11-22,2023,11,22,5.1,-3.6,0.8,20.4,0.0,20.4,0.0,56.0
2023-11-23,2023,11,23,10.1,3.0,6.6,11.8,0.0,11.8,0.0,64.0
2023-11-25,2023,11,25,-3.8,-8.5,-6.2,0.0,2.0,1.0,2.0,51.0
2023-11-26,2023,11,26,3.5,-6.2,-1.4,0.0,0.0,0.0,0.0,33.0
2023-11-27,2023,11,27,10.6,1.8,6.2,43.9,0.0,43.9,0.0,98.0
2023-11-28,2023,11,28,3.7,-3.9,-0.1,0.4,1.0,0.7,1.0,34.0
2023-11-29,2023,11,29,-0.6,-7.1,-3.9,0.0,0.0,0.0,1.0,48.0
2023-11-30,2023,11,30,1.8,-7.5,-2.9,0.0,0.0,0.0,0.0,35.0
2023-12-01,2023,12,1,9.5,0.0,4.8,0.0,0.0,0.0,0.0,50.0
2023-12-02,2023,12,2,7.4,1.1,4.3,5.6,0.0,5.6,0.0,36.0
2023-12-03,2023,12,3,1.3,-1.5,-0.1,0.0,7.8,7.8,1.0,35.0
2023-12-04,2023,12,4,0.0,-1.7,-0.9,0.0,19.0,19.0,16.0,39.0
2023-12-05,2023,12,5,-0.7,-7.0,-3.9,0.0,1.2,1.2,24.0,39.0
2023-12-06,2023,12,6,-2.6,-9.7,-6.2,0.0,0.0,0.0,20.0,0.0
2023-12-07,2023,12,7,-1.8,-6.5,-4.2,0.0,0.0,0.0,15.0,42.0
2023-12-08,2023,12,8,0.4,-6.4,-3.0,0.0,0.0,0.0,15.0,50.0
2023-12-09,2023,12,9,1.8,-7.2,-2.7,0.0,0.0,0.0,14.0,0.0
2023-12-10,2023,12,10,12.2,-1.6,5.3,0.0,0.0,0.0,12.0,46.0
2023-12-11,2023,12,11,15.3,3.6,9.5,9.6,0.0,9.6,0.0,100.0
